x,y
12.347,-2.94802
12.4825,-2.92663
12.6106,-2.91111
12.7321,-2.90096
12.8475,-2.89565
12.9574,-2.89469
13.0626,-2.89755
13.1636,-2.90374
13.2611,-2.91273
13.3557,-2.92401
13.4481,-2.93709
13.5389,-2.95143
13.6288,-2.96655
13.7183,-2.98191
13.8081,-2.99702
13.8989,-3.01136
13.9913,-3.02441
14.0859,-3.03568
14.1834,-3.04465
14.2844,-3.0508
14.3896,-3.05362
14.4996,-3.05262
14.6149,-3.04726
14.7364,-3.03705
14.8645,-3.02146
15,-3
